,fluxes
MG2tpp,1.9033655103799385
MG2uabcpp,-2.0828108224104183e-08
MGCH,-2.3181015090356054e-08
MGt5,1.9033654897170493
MHPGLUT,-1.045237361858899e-08
MHPGLUT2,1.0452372554771142e-08
MI1PP,4.263664412975642e-09
MI1PS,-3.4116860989632137e-09
MI3PP,-1.9673052828738055e-08
MI3PS,-1.9673055396602853e-08
MICITDr,3.1714252060178918e-09
MLDCP1Bpp,-1.1944891105126029e-08
MLDCP2Bpp,-1.4021467642785671e-08
MLDEP2pp,-1.1230684628984452e-08
MLTGY1pp,1.2804173300217452e-08
MLTGY2pp,-9.154118933582595e-09
MLTGY3pp,-1.4021465496697594e-08
MLTGY4pp,1.269913776913877e-08
MLTP1,2.44859348465405e-08
MLTP2,2.4485934823075302e-08
MLTP3,2.448593193936827e-08
MMCD,5.071717097851185e-09
MME,3.8163915118910574e-08
MMM2,3.816390255304668e-08
MMSAD1,-4.493835446738185e-09
MMSAD2,4.268741083240022e-08
MMSAD3,-1.5475242964666354e-08
MMTSAO,7.434096704012022e-09
MN2t3pp,4.678696910976054e-09
MN6PP,-1.3494920302742179e-08
MNLpts,0.0
MNNH,7.580974001292256e-08
MNabc,-1.851623012840964e-08
MNabc_1,-1.6597560798532684e-08
MNabc_rev,-1.7854252259803143e-08
MNt2pp,2.127625310731168e-08
MOBDabc,-1.9725057643104525e-08
MOBDabc_rev,-1.9725057740418443e-08
MOHMT,-9.43600772313654e-09
MOTH1,-1.4140928554687916e-08
MOTS1,-1.4140928368154204e-08
MPTG,-1.0371433135222752e-08
MPTG2,1.2699120237098899e-08
MSHAMID,-1.901957720405926e-08
MSHS,-1.9019570266127815e-08
MSO3abc,0.0
MTAM_1,-19.876396881586256
MTAN,-1.6903567120012245e-08
MTAP,-2.558499153864633e-09
MTHFC,9.161163209601826
MTHFD,-3.8576264943290256e-07
MTHFD2i,2.0076269196586304e-07
MTHFR2,-6.191865279708097e-09
MTHFR3,-8.286010451988466e-09
MTI,6.065821806810187e-08
MTRI,-1.946207171128907e-08
MTRK,-1.6903575266240995e-08
MUCCYCI,-9.322390346270814e-09
MUCCY_kt,-5.908674530014591e-09
MUCLI,-9.322379417691397e-09
MXYLt5,3.7560335757872106e-08
MXYLt6,3.762867063712068e-08
MYCTR,-15.721006326064968
MYCTR2,15.721006326064959
M_XYLtpp,3.756033530697239e-08
M_Xylt1,7.51890001883624e-08
Mn2t,6.488138134791953e-10
N2Otex,2.001665969865519e-08
N2Otpp,2.0016657995015906e-08
NABTNO,-1.18578120714208e-08
NACHY,-2.031272598968368e-08
NADDP,-1.697862809017282e-08
NADH10,3.0289957043920456e-08
NADH5,209.842692620225
NADH9,1.0537528724309518e-07
NADHHR,-1.3777920635994662e-08
NADHPO,-1.783214690331504e-08
NADHXD,-1.3777917785843151e-08
NADHXE,1.3777920766452356e-08
NADK,-2.446687939287969e-12
NADPHHR,-1.3777920546084173e-08
NADPHQR2,1.2634440822754497e-08
NADPHQR3,1.5937505229270188e-08
NADPHXD,-1.3777922244811189e-08
NADPHXE,-1.3777920674271332e-08
NADS1,-2.1190327293007184e-08
NADTRHD,2.2817484739870343e-07
NAKtr,3.9160935683440946e-08
NAPRT,-2.2739987237246196e-08
NARK,-2.153835253337237e-08
NAabc,-2.1345363397101913e-08
NAabcO,-1.9760988410014477e-08
NAt,3.469253265102721e-08
NAt3_1,1.751328416374875e-07
NAt3_2,-7.95604533317116e-09
NAt3_2pp,3.157286527948282e-09
NAt3pp,4.4885680033266616e-08
NBAHH_ir,2.6042507393669235e-08
NDPK1,361.6385518765824
NDPK2,7.876385779281437e-08
NDPK3,-8.272347571953378e-08
NDPK4,-2.1458010962788972e-08
NDPK5,-2.449720572690659e-08
NDPK6,1.0988546446107399e-08
NDPK7,-1.8827381817731384e-08
NDPK8,9.350286758764995e-09
NFMLDF,-2.0312724764818407e-08
NH3c,2.1249462513510426
NH4OHDs,5.455999595823299e-08
NH4t,-3.2713073696501824e-06
NH4tex,-3.1482296566296344e-07
NH4tpp,-2.5969324708770956e-07
NHFRBO,-2.001665735030416e-08
NI2abcpp,-2.0454098712926976e-08
NI2t3pp,3.549296445966642e-08
NI2t4pp,2.9291074869886632e-08
NI2tex,2.1373145540523844e-08
NI2tpp,8.687589785855252e-08
NI2uabcpp,-2.1172811777603446e-08
NITR,-1.8380722037856945e-08
NIabc,-2.13731456744223e-08
NMNAT,-4.669816091124913e-09
NMNDA,-1.3586787069437047e-10
NMNHYD,-1.2172949743467203e-08
NMO,4.158049552211336e-09
NMTHDA,2.3257665289364575e-08
NNAM,-2.1016950209672854e-08
NNATr,-2.1190317256124507e-08
NNDPR,-2.0350227506705773e-08
NO3abc,-2.0669593917111072e-08
NO3abcpp,-2.0933359147450842e-08
NO3t,6.539590133293796e-08
NO3tex,-2.093335008807718e-08
NODOx,1.92429023670817e-08
NODOy,1.0368245558459944e-08
NOX,-1.3636018911126246e-08
NOt,1.9189013311146838e-08
NP1_1,-2.2035762828654208e-08
NPHS,-7.86432785176664e-09
NPHSa,3.740626903210089e-09
NPHSb,3.74064594410823e-09
NT5C,-2.203576198663563e-08
NTD1,-1.0915439028145626e-08
NTD10,-8.695571804066496e-09
NTD11,-1.753165862890013e-08
NTD12,-6.237580521888478e-10
NTD2,3.805494891324475e-09
NTD3,-1.408783362726368e-08
NTD4,-1.4438092278279628e-08
NTD5,-8.507126014770782e-09
NTD6,-4.921654491212708e-10
NTD7,-1.3129080272930737e-08
NTD8,-6.420637195865552e-09
NTD9,-1.1735930722609238e-08
NTP1,-2.0712943035712342e-08
NTP10,-2.0832392297408865e-08
NTP3,530.6660501070666
NTP5,-2.020334591093131e-08
NTPP1,-2.1396547474898476e-08
NTPP10,-6.237588756977773e-10
NTPP11,-2.039449166981876e-08
NTPP2,-2.3615298742488563e-08
NTPP3,-2.0798955662448185e-08
NTPP4,-2.0988713661279897e-08
NTPP5,-4.921653908815262e-10
NTPP6,-2.133039044502779e-08
NTPP7,-2.09596538031162e-08
NTPP8,-2.1146555087326593e-08
NTPP9,-1.56553581455115e-08
NTPTP1,-1.1362226432507709e-08
NTPTP2,-2.174330390773469e-08
NTR3B,1.0139601529937144e-07
NTRIR2x,4.663134434415647e-08
NTRIR2y,7.520369255293428e-09
NTRIRx,4.663304617010875e-08
NTRIRy,7.92695706476173e-09
O2tex,214.0724215831689
O2tpp,145.09843762867212
O45AM,3.117218183117593e-08
OAADC,1.0809209956300066e-07
OAAt2_2pp,-5.271243194231883e-09
OAAtex,-5.271246076624358e-09
OARGDC,-5.336789241985768e-09
OBDHc,-1.854868837890035e-08
OCAALD,2.265553746726841e-09
OCBT,-2.9191222608435066e-09
OCOAT1,-60.48025768208879
OCOAT4,9.433176587605775e-09
OCTAtex,-2.1654087396347403e-08
OCTDPS,-2.0127634779990586e-08
OHCUDC2,8.958331122703656e-08
OHEDH,5.133699147028044e-11
OHPBAT,-3.8200104649645605e-09
OIVD1r,-4.14668405652025e-08
OIVD2,-1.551261930592553e-08
OIVD2E,-1.5023302310727454e-09
OIVD3,-1.263577105862418e-08
OMAHY,2.2655544045073238e-09
OMAIS,2.2655582084302464e-09
OMCDC,2.2630126638937016e-07
OMPDC,-1.0958298721937155e-08
OP4ENH,-1.6573930340122498e-09
OPAH,-8.728507902688595e-09
OPETDC,-3.794714873885754e-11
OPHBDC,1.1990503707888175e-10
OPHHX,1.1990275299445112e-10
OPP,2.0245614963028935e-08
OPTCCL,1.2976992327899383e-10
ORN5O,-2.4457737927491765e-08
ORNCD,6.374961346616036e-08
ORNTA,-1.3378327796696887e-08
ORNTAC,-9.398000476114307e-09
ORNTA_1,2.9393565707956294e-08
ORNabcpp,-2.0719188226018293e-08
ORNt,4.01615899787368e-08
ORNtex,-2.071918711911861e-08
OROTt2_2pp,1.0616189503072612e-08
OROTtex,1.061618297442449e-08
ORPT,1.0958291732490376e-08
OXAt_1,-2.0675431786111654e-08
OXCOAHDH,3.9365727102970115e-08
OXDHCOAT,3.936572026361058e-08
OXGDC,4.029506057904074e-08
OXOAEL,-1.5231058413161037e-08
OXPTNDH,-4.482415594949065e-08
P5CD,9.077362859928725e-08
P5CR,3.773140219194908e-07
P5CRx,7.806873960106838
PA120abcpp,1.1458899601189755e-09
PA140abcpp,-4.895840741404017e-09
PA141abcpp,2.9524370596559544e-09
PA160abcpp,6.700997127579312e-09
PA161abcpp,9.6246093126094e-10
PA180abcpp,-3.449120733510249e-09
PA181abcpp,-9.65629915042463e-09
PACALDtex,-1.0423314229294923e-10
PACCOAE,3.936573547033412e-08
PACCOAL,3.5635153915783336e-08
PACOAT,-2.058703943718588e-08
PACPT_1,-20.220811652057463
PALDH,-1.3025121260533697e-08
PALGSKT,-4.954228688470423e-09
PANTS,-9.436000674498607e-09
PAPA140pp,-7.102653714645714e-09
PAPPT3,-1.0941838570818944e-08
PAPSR,1.5887498749532342e-09
PAP_BS,-5.191249556158361e-10
PC,0.6377743899709717
PCADYOX,-5.90867379028384e-09
PCNO,23.30909605526959
PDBL_3,15.088593081445888
PDBL_4,4.764677691108769
PDC,-2.332164875574001e-07
PDE1,-6.371956548223071e-10
PDE4,-1.919939563966656e-08
PDH,13.008159224574536
PDHa,169.00913099866867
PDHbr,169.00913090302132
PDHcr,202.6200243886341
PDIMAS,2.6106047140018057e-09
PDIMAT,2.610607906498744e-09
PDX5POi,-3.820012409091294e-09
PDX5PS,-3.820010430890136e-09
PDYXPT_c,1.971532282712408e-08
PE120abcpp,-1.1893090676196047e-08
PE141abcpp,-1.118548815075042e-08
PE160abcpp,-3.015467896587338e-09
PE161abcpp,-1.3652376048335402e-08
PE180abcpp,-5.9420456012927435e-09
PE181abcpp,-8.329050299655566e-09
PEALtabc,-1.9385008244444766e-08
PEAMNO,4.950144413235931e-08
PEAMNOpp,1.0423969857281571e-10
PEAMNtex,1.0423046033406465e-10
PENAM,4.7839142201646635e-17
PENTSOtex,-8.85505462866579e-09
PEPA,1.8935559993171456e-08
PEPCK_re,0.6377749583806798
PERD,-3.8200132690388734e-09
PFK,45.931834851571544
PFK_2,-1.4435564017935472e-15
PG120abcpp,-1.3128628863166844e-08
PG140abcpp,-1.3175704650088395e-08
PG141abcpp,-1.2097580188877932e-08
PG160abcpp,-1.55662199778621e-08
PG161abcpp,-1.2922710559283889e-08
PG180abcpp,-1.1853434929626834e-08
PG181abcpp,-1.1003192319842307e-08
PGAMT,2.013037544345969e-08
PGCD,7.031832381354819e-09
PGI,61.81498832742281
PGK,-145.93183565496412
PGL,36.89561359151522
PGLCNDH,1.3898316065017772e-08
PGLYCP,-1.5710270931958522e-08
PGM,-145.93183567791866
PGMT,8.553124054371812e-08
PGP120abcpp,3.6074095688779307e-09
PGP140abcpp,-2.206813552946907e-09
PGP141abcpp,3.3376846436288934e-09
PGP160abcpp,5.058951557695786e-09
PGP161abcpp,3.2847577834614007e-09
PGP180abcpp,5.735107440330933e-09
PGP181abcpp,6.979284207592312e-09
PGPP120pp,3.607408667802605e-09
PGPP140pp,-2.2068142795053458e-09
PGPP141pp,3.337692892157695e-09
PGPP160,-5.911090542606464e-09
PGPP160pp,5.0589538274134315e-09
PGPP161pp,3.284758085526134e-09
PGPP180pp,5.73511265477966e-09
PGPP181pp,6.9792832344270976e-09
PGSA120,3.6074088892291486e-09
PGSA140,-2.206810814727011e-09
PGSA141,3.337698148331867e-09
PGSA160,-8.521416181307023e-10
PGSA161,3.2847568006977065e-09
PGSA180,5.735111578995394e-09
PGSA181,6.979289418362663e-09
PHACOAOR,1.685651591841758e-08
PHCD,1.8499623905338707e-08
PHEHPAtexi,0.0
PHEHXAtexi,0.0
PHEME2abcpp,-2.089143950209747e-08
PHEMEabcpp,-2.08914405274518e-08
PHEMEt,2.3579192734686147e-08
PHEOCTAtexi,0.0
PHEOR,-1.2664193194411266e-08
PHEPTtexi,0.0
PHER,1.8299181512000683e-07
PHET,1.8299177755877206e-07
PHETA1,-2.0649629564541977e-07
PHEabc,0.0
PHNO,-7.286915505452115e-16
PHTHDLS,2.610605641619304e-09
PHTHS,2.610613943611247e-09
PHYCBOXL,4.950144387540872e-08
PICH,-9.5738736812789e-09
PIMEtr,0.0
PIabc,-2.309611500073506e-08
PItex,-1.86937355345238e-08
PKETF,-7.253610960274941e-09
PKETX,-6.341436801528005e-09
PLCD,7.675350089198967e-09
PLIPA1A120pp,1.1458944522894978e-09
PLIPA1A141pp,2.9524211043593998e-09
PLIPA1A160pp,6.7009919978876535e-09
PLIPA1A161pp,9.624772659001744e-10
PLIPA1A181pp,-9.656304924371886e-09
PLIPA1E120pp,-1.1893082209157534e-08
PLIPA1E141pp,-1.1185475533072668e-08
PLIPA1E160,-5.570025112877313e-09
PLIPA1E160pp,-3.0154598025573097e-09
PLIPA1E161pp,-1.3652359512956786e-08
PLIPA1E180,-1.4735765858873409e-08
PLIPA1E180pp,-5.942045342576629e-09
PLIPA1E181d11pp,-8.32904634616708e-09
PLIPA1G120pp,-9.521199317661402e-09
PLIPA1G140pp,-1.3175702883256673e-08
PLIPA1G141pp,-8.759891790973214e-09
PLIPA1G160pp,7.109517068041434e-10
PLIPA1G161pp,-9.637912179487426e-09
PLIPA1G180pp,-6.118316439485815e-09
PLIPA1G181d11pp,-4.023915980419489e-09
PLIPA2A180pp,-3.449130594542535e-09
PLIPA2G160pp,-1.1218223587612064e-08
PLPS,4.5357205967629647e-07
PMANM,2.4771216741485793e-08
PMDPHT,-8.335081195288004e-12
PMPK,1.6019579692433425e-08
PNCDC,19.819372800253486
PNCDC_1,-19.819372800253493
PNP,-1.2172947339429495e-08
PNTK,-1.7311548343426734e-10
PNTOt2,-6.2045129594541485e-09
PNTOt4pp,1.5467400126652655e-08
PNTOtex,1.546739943407276e-08
POAACR,7.60950723433734e-09
POX,-2.433459152755081e-08
PPA,-1.6289399746391777e-08
PPA2,-2.0414354217810817e-08
PPAKr,7.182513459687961
PPATabc,0.0
PPAt2pp,-2.1161998351590397e-08
PPAt4pp,-2.043517419436159e-08
PPAtex,-4.1597168262523786e-08
PPBNGS,-2.6256001578210336e-08
PPC,-1.8848974667501003e-08
PPCDC,-1.7311249276469637e-10
PPCOAC,-6.986155349454862e-09
PPDOy,2.5188566141510194e-07
PPGPPDP,-1.9837785014170365e-08
PPK,6.770483828007601e-08
PPK2,13.635582803191419
PPM2,-9.623052771837542e-09
PPNCL3,-1.7311692477768972e-10
PPND,-1.8125083051785012e-08
PPNDH,2.813430994590763e-09
PPNDH2,-23.30909605526961
PPOR,-2.0691035724496464e-08
PPPGO,-2.421573728077772e-08
PPPGO4,-1.6154407616678189e-09
PPS,-1.5759951328572674e-08
PPTGS_BS,-2.898160821563438e-09
PPTT,2.0245606434052735e-08
PRAGSr,-2.5698904989996058e-08
PRAIS,-2.5698888801256003e-08
PRAIi,-1.9562060085746127e-08
PRAMPC,-1.654818125447182e-08
PRASCSi,-2.864865468417983e-09
PRATPP,-1.6548180213137304e-08
PRCOA1,-1.3474188260423193e-13
PREPHACPH,-2.1205956793533996e-08
PREPTHS,2.61062920344014e-09
PREPTTA,-2.3816569158242797e-08
PRFGS,-1.1040399613727094e-08
PRFGS_1,-1.465847938825659e-08
PRMICI,-1.654818433046308e-08
PROD2,7.806874428194466
PROGLYabcpp,2.0621801082860075e-08
PROGLYtex,2.0621801395850174e-08
PROHISGLUtr,0.0
PROR,2.3236363334945045e-07
PROabc,-2.0771091992496195e-08
PROabcpp,-2.0583538193712887e-08
PROt2r,1.7026448444894583e-08
PROt2rpp,4.4445040666260266e-08
PROtex,2.386150304657541e-08
PRPPS,-2.032278711913543e-07
PSCVT,-2.4405486206959708e-08
PSD120,-1.518768734559771e-09
PSD141,-2.5867486907024775e-09
PSD160,-7.966204680582967e-09
PSD180,-5.324215507545763e-09
PSD181,-8.243394203964409e-10
PSERT,1.918960403367108e-08
PSP_L,2.485550979017273e-10
PSSA120,-1.5187685040922894e-09
PSSA141,-2.5867452536585228e-09
PSSA160,-7.966210175954853e-09
PSSA180,-5.3242103550513946e-09
PSSA181,-8.243425178915759e-10
PSUDS,0.0013573870747832205
PTA2,7.1825134596879785
PTAr,-4.986491774060454
PTAtex,-2.183955375591414e-08
PTPATi,2.823948327211494e-09
PTRCAT1,-1.185782150880502e-08
PTRCTA,3.865241036887724e-08
PTRCTA2,3.108114067042368e-08
PTRCabc,-2.0132466856495587e-08
PTRCabcpp,-2.0123270274965243e-08
PTRCt2pp,5.615844583560312e-08
PTRCtex,3.603517916772935e-08
PTSLAtexi,0.0
PUNP1,7.035320318705226e-10
PUNP2,-6.031444061887868e-10
PUNP3,-2.1061201487723074e-09
PUNP5,3.9318650103677935e-08
PUNP6,-5.127870672131441e-10
PUNP7,-3.707350464473215e-09
PXYLt5,1.0250704965405503e-07
PXYLt6,3.7584267238663864e-08
PYAM5PO,3.5511869673685192e-09
PYDXNO,2.1647576175869964e-08
PYDXNtr,2.533813922505836e-08
PYDXO,1.9715322901186793e-08
PYDXOR,-3.690561193610406e-09
PYDXPP,-2.533814051072933e-08
PYDXS,-19.853271247649086
PYK,137.81923875467996
PYOVD2tex,-2.445774055217007e-08
PYOVDM1,-2.445773898802381e-08
PYOVDM2,-2.4457742338986748e-08
PYRDOX,-2.031272830832514e-08
PYROX,7.60950700816385e-09
PYRZAM,-2.0312727135243865e-08
PYRt2rpp,-2.5026147689740047e-09
PYRt4pp,1.2489834553139573e-08
PYRtex,9.987228417883323e-09
P_XYLtpp,1.0250705001027643e-07
P_Xylt1,1.400913215378819e-07
QMO2,186.15919816223695
QUIDHy,-1.6388507735998834
QUIN2tpp,-1.0355926824761045e-08
QUINDH,2.0899119155264752e-07
QUINDHyi,1.638850564608683
QUINtpp,1.0355926705973247e-08
QULNS,-2.0350231925604128e-08
R5PP,-7.347557915103061e-09
RAFFINt2,0.0
RAFGH,0.0
RBFK,-1.2221752150749328e-08
RBFSa,-1.6653122462749364e-11
RBFSb,-8.322950783437047e-12
RBK,-1.3910522717967674e-08
RBK_Dr_1,-1.4156690128905647e-08
RBP4E,4.756580394526345e-16
RECOAH10,5.939499209251013e-07
RECOAH11,2.417214003294804e-07
RECOAH12,2.417300888829667e-07
RECOAH13,2.417301315493025e-07
RECOAH14,2.4173012782074456e-07
RECOAH15,-1.256572917407967e-16
RECOAH16,2.4173014534650745e-07
RECOAH17,1.409579097719928e-14
RECOAH19,5.939499156299081e-07
RECOAH2,-2.6965539062393145e-14
RECOAH20,2.4227864976072956e-15
RECOAH21,5.939251755478171e-07
RECOAH22,5.035730325807293e-09
RECOAH23,1.3069284893148644e-14
RECOAH24,-7.0277336556728175e-15
RECOAH25,-3.0635653354026466e-16
RECOAH26,5.939252046693839e-07
RECOAH3,2.1716682066860135e-14
RECOAH4,1.4595997536682708e-14
RECOAH5,-3.6603332929152815e-15
RECOAH6,1.694453635818775e-14
RECOAH7,1.132465615353689e-14
RECOAH8,-2.748116343048137e-14
RECOAH9,1.0486561719276194e-14
REPHACCOAI,3.936571347715624e-08
RHA121tex,-5.035737446643354e-09
RHA121tpp,5.035731399077177e-09
RHACOAE100,-1.507914356793449e-08
RHACOAE120,-1.507915410336086e-08
RHACOAE121,-1.658406711114902e-08
RHACOAE121d6,-1.507913980578569e-08
RHACOAE140,-1.507914309876316e-08
RHACOAE141,-1.5079143943301486e-08
RHACOAE141d5,-1.507914241879066e-08
RHACOAE142,-1.5079144708166324e-08
RHACOAE160,-1.5079140913376628e-08
RHACOAE50,-1.507915582433895e-08
RHACOAE60,-1.507915255798062e-08
RHACOAE70,-1.5079137610221057e-08
RHACOAE80,-1.507912924884165e-08
RHACOAE90,-1.5079147710192015e-08
RHACOAEP100,-1.5079145683780332e-08
RHACOAEP101,-1.507913540546644e-08
RHACOAEP40,-1.507913004298422e-08
RHACOAEP50,-1.507915308303648e-08
RHACOAEP60,-1.5079134823095428e-08
RHACOAEP70,-1.507915832827321e-08
RHACOAEP80,-1.5079158199378976e-08
RHACOAEP90,-1.5079142727160746e-08
RHACOAET40,-1.507912966290459e-08
RHACOAET60,-1.507913136906035e-08
RHACOAR101,5.939251911665657e-07
RHACOAR141d7,5.939251965868547e-07
RHACOAR90,5.939499362587434e-07
RHACOARP100,2.417214319303561e-07
RHACOARP50,2.417301137515505e-07
RHACOARP70,2.4173011408058573e-07
RHACOARP80,2.4173011731521054e-07
RHACOARP90,2.4173009318325336e-07
RHACOART60,5.939499157683194e-07
RHAP50tex,-2.5977983340312093e-14
RHAP50tpp,2.8044358569137067e-14
RHAP70tex,-2.2941503350387735e-14
RHAP70tpp,2.2459109865478146e-14
RHAP80tex,-2.6058654037449642e-14
RHAP80tpp,2.906926765888484e-14
RHCYS,1.9611545813904365e-08
RIBFLVt2,0.0
RIBabc,-1.0096971342887017e-08
RIBabc1,-2.354505604525812e-08
RIBabcpp,-1.0373595126614654e-08
RIBtex,-1.03735932230412e-08
RMI,-1.5284798864519389e-15
RMK,-5.523390286336447e-15
RMNabc,0.0
RMPA,1.2575418243503904e-15
RNDR1,1.1386226998510456e-08
RNDR1b,-2.0359390467173474e-09
RNDR2,1.888959515765733e-08
RNDR2b,1.1839078374320025e-09
RNDR3,6.242560599866537e-09
